disease,drug
Laryngopharyngeal Reflux,cimetidine
Hyperhidrosis,oxybutynin
Hyperhidrosis,aluminum chloride hexahydrate
Hyperhidrosis,clonidine
Hyperhidrosis,terazosin
Hyperhidrosis,benztropine
Hyperhidrosis,gabapentin
Hyperhidrosis,amitriptyline
Hyperhidrosis,glycopyrronium
Hyperhidrosis,onabotulinumtoxinA
Acute Otitis Externa,ofloxacin
Acute Otitis Externa,ciprofloxacin
Acute Otitis Externa,ciprofloxacin AND hydrocortisone
Acute Otitis Externa,dexamethasone
Acute Otitis Externa,colistin sulfate AND hydrocortisone AND neomycin AND thonzonium bromide
Otitis Externa,hydrocortisone AND neomycin AND polymyxin b
Otitis Externa,ciprofloxacin AND dexamethasone
Otitis Externa,acetic acid
Otitis Externa,acetic acid AND hydrocortisone
Otitis Externa,ceftazidime
Otitis Externa,acetic acid AND aluminum acetate
Otitis Externa,colistin sulfate AND hydrocortisone AND neomycin AND thonzonium bromide
Swine Flu,oseltamivir
Swine Flu,zanamivir
Swine Flu,peramivir
Swine Flu,oseltamivir
Swine Flu,zanamivir
Swine Flu,peramivir
Insulin Resistance Syndrome ,metformin
Insulin Resistance Syndrome ,insulin regular
Chronic Fatigue Syndrome,modafinil
Chronic Fatigue Syndrome,duloxetine
Chronic Fatigue Syndrome,lisdexamfetamine
Chronic Fatigue Syndrome,amantadine
Chronic Fatigue Syndrome,armodafinil
Systemic Lupus Erythematosus,hydroxychloroquine
Systemic Lupus Erythematosus,prednisone
Systemic Lupus Erythematosus,azathioprine
Systemic Lupus Erythematosus,aspirin
Systemic Lupus Erythematosus,mycophenolate mofetil
Systemic Lupus Erythematosus,triamcinolone
Systemic Lupus Erythematosus,belimumab
Systemic Lupus Erythematosus,dexamethasone
Systemic Mastocytosis,cromolyn
Systemic Mastocytosis,omeprazole
Systemic Mastocytosis,lansoprazole
Systemic Mastocytosis,imatinib
Systemic Mastocytosis,midostaurin
Systemic Mastocytosis,cromolyn
Systemic Mastocytosis,omeprazole
Systemic Mastocytosis,lansoprazole
Systemic Mastocytosis,imatinib
Systemic Mastocytosis,midostaurin
Systemic Sclerosis,methotrexate
Systemic Sclerosis,prednisone
Systemic Sclerosis,cyclophosphamide
Systemic Sclerosis,tocilizumab
Systemic Sclerosis-Associated Interstitial Lung Disease,nintedanib
Mitral Valve Prolapse,atenolol
Mitral Valve Prolapse,metoprolol
Mitral Valve Prolapse,propranolol
Mitral Valve Prolapse,bisoprolol
Mitral Valve Prolapse,nebivolol
Mitral Valve Prolapse,nadolol
Mitral Valve Prolapse,labetalol
Type 3c Diabetes,metformin
Ventricular Tachycardia,atenolol
Ventricular Tachycardia,amiodarone
Ventricular Tachycardia,propranolol
Ventricular Tachycardia,flecainide
Ventricular Tachycardia,mexiletine
Ventricular Tachycardia,lidocaine
Ventricular Tachycardia,propafenone
Ventricular Tachycardia,vasopressin
Ventricular Tachycardia,acebutolol
Dog Tapeworm Infection ,praziquantel
Dog Tapeworm Infection ,paromomycin
Fish Tapeworm Infection ,praziquantel
Fish Tapeworm Infection ,paromomycin
Head Injury,amantadine
Head Injury,risperidone
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Tendonitis,meloxicam
Tendonitis,naproxen
Tendonitis,indomethacin
Tendonitis,trolamine salicylate
Tendonitis,sulindac
Tenosynovial Giant Cell Tumor,pexidartinib
Testicular Cancer,cisplatin
Testicular Cancer,etoposide
Testicular Cancer,bleomycin
Testicular Cancer,cyclophosphamide
Testicular Cancer,dactinomycin
Testicular Cancer,ifosfamide
Testicular Cancer,vinblastine
Thalassemia,hydroxyurea
Thalassemia,deferasirox
Thalassemia,deferiprone
Influenza,oseltamivir
Influenza,amantadine
Influenza,acetaminophen AND dextromethorphan AND guaifenesin AND phenylephrine
Influenza,zanamivir
Influenza,acetaminophen AND chlorpheniramine
Influenza,acetaminophen AND chlorpheniramine AND dextromethorphan AND pseudoephedrine
Influenza,peramivir
Influenza,acetaminophen AND chlorpheniramine AND dextromethorphan
Influenza,acetaminophen AND dextromethorphan AND diphenhydramine
Influenza,baloxavir marboxil
Radiculopathy,naproxen
Radiculopathy,ibuprofen
Pinworm Infection ,mebendazole
Pinworm Infection ,albendazole
Pinworm Infection ,pyrantel
Deep Vein Thrombosis,enoxaparin
Deep Vein Thrombosis,rivaroxaban
Deep Vein Thrombosis,heparin
Deep Vein Thrombosis,apixaban
Deep Vein Thrombosis,dabigatran
Deep Vein Thrombosis,fondaparinux
Deep Vein Thrombosis,edoxaban
Deep Vein Thrombosis,urokinase
ThromboticANDThromboembolic Disorder,heparin
ThromboticANDThromboembolic Disorder,argatroban
ThromboticANDThromboembolic Disorder,alteplase
ThromboticANDThromboembolic Disorder,urokinase
Vaginal Yeast Infection,fluconazole
Vaginal Yeast Infection,clotrimazole
Vaginal Yeast Infection,nystatin
Vaginal Yeast Infection,miconazole
Vaginal Yeast Infection,terconazole
Vaginal Yeast Infection,ketoconazole
Vaginal Yeast Infection,itraconazole
Vaginal Yeast Infection,tioconazole
Vaginal Yeast Infection,boric acid
Oral Thrush,nystatin
Oral Thrush,fluconazole
Oral Thrush,clotrimazole
Oral Thrush,miconazole
Oral Thrush,gentian violet
Oral Thrush,ketoconazole
Oral Thrush,itraconazole
Oral Thrush,miconazole
Oral Thrush,amphotericin b
Oral Thrush,posaconazole
Vaginal Yeast Infection,fluconazole
Vaginal Yeast Infection,clotrimazole
Vaginal Yeast Infection,nystatin
Vaginal Yeast Infection,miconazole
Vaginal Yeast Infection,terconazole
Vaginal Yeast Infection,ketoconazole
Vaginal Yeast Infection,itraconazole
Vaginal Yeast Infection,tioconazole
Vaginal Yeast Infection,boric acid
After Thyroid Removal Hypothyroidism ,levothyroxine
After Thyroid Removal Hypothyroidism ,thyroid desiccated
After Thyroid Removal Hypothyroidism ,liothyronine
Underactive Thyroid ,levothyroxine
Underactive Thyroid ,thyroid desiccated
Underactive Thyroid ,liothyronine
Underactive Thyroid ,liotrix
Transient Ischemic Attack,clopidogrel
Transient Ischemic Attack,aspirin
Tic Disorder,risperidone
Trigeminal Neuralgia,carbamazepine
Trigeminal Neuralgia,gabapentin
Trigeminal Neuralgia,baclofen
Trigeminal Neuralgia,oxcarbazepine
Trigeminal Neuralgia,topiramate
Trigeminal Neuralgia,phenytoin
Tinea Barbae,griseofulvin
Tinea Capitis,terbinafine
Tinea Capitis,griseofulvin
Tinea Capitis,itraconazole
Tinea Corporis,betamethasone AND clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Tinea Corporis,betamethasone AND clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Tinea Cruris,betamethasone AND clotrimazole
Tinea Cruris,ketoconazole
Tinea Cruris,clotrimazole
Tinea Cruris,econazole
Tinea Cruris,fluconazole
Tinea Cruris,terbinafine
Tinea Cruris,miconazole
Tinea Cruris,terbinafine
Tinea Cruris,tolnaftate
Tinea Cruris,ciclopirox
Tinea Cruris,griseofulvin
Tinea Cruris,clioquinol
Tinea Corporis,betamethasone AND clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Tinea Pedis,clotrimazole
Tinea Pedis,ketoconazole
Tinea Pedis,terbinafine
Tinea Pedis,econazole
Tinea Pedis,terbinafine
Tinea Pedis,betamethasone AND clotrimazole
Tinea Pedis,tolnaftate
Tinea Pedis,ciclopirox
Tinea Pedis,miconazole
Tinea Pedis,griseofulvin
Tinea Cruris,betamethasone AND clotrimazole
Tinea Cruris,ketoconazole
Tinea Cruris,clotrimazole
Tinea Cruris,econazole
Tinea Cruris,fluconazole
Tinea Cruris,terbinafine
Tinea Cruris,miconazole
Tinea Cruris,terbinafine
Tinea Cruris,tolnaftate
Tinea Cruris,ciclopirox
Tinea Cruris,griseofulvin
Tinea Cruris,clioquinol
Tinea Capitis,terbinafine
Tinea Capitis,griseofulvin
Tinea Capitis,itraconazole
Tinea Pedis,clotrimazole
Tinea Pedis,ketoconazole
Tinea Pedis,terbinafine
Tinea Pedis,econazole
Tinea Pedis,terbinafine
Tinea Pedis,betamethasone AND clotrimazole
Tinea Pedis,tolnaftate
Tinea Pedis,ciclopirox
Tinea Pedis,miconazole
Tinea Pedis,griseofulvin
Onychomycosis,undecylenic acid
Tinea Versicolor,ketoconazole
Tinea Versicolor,ketoconazole
Tinea Corporis,betamethasone AND clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Trigeminal Neuralgia,carbamazepine
Trigeminal Neuralgia,gabapentin
Trigeminal Neuralgia,baclofen
Trigeminal Neuralgia,oxcarbazepine
Trigeminal Neuralgia,topiramate
Trigeminal Neuralgia,phenytoin
Tumor Necrosis Factor Receptor Associated Periodic Syndrome,canakinumab
Dental Abscess,amoxicillin
Dental Abscess,metronidazole
Dental Abscess,clarithromycin
Dental Abscess,erythromycin
Toothache,ibuprofen
Toothache,ibuprofen
Cervical Dystonia ,baclofen
Cervical Dystonia ,lorazepam
Cervical Dystonia ,onabotulinumtoxinA
Cervical Dystonia ,abobotulinumtoxinA
Cervical Dystonia ,rimabotulinumtoxinB
Cervical Dystonia ,incobotulinumtoxinA
Total Parenteral Nutrition,parenteral nutrition solution w AND electrolytes
Total Parenteral Nutrition,fat emulsion
Total Parenteral Nutrition,parenteral nutrition solution
Total Parenteral Nutrition,chromic chloride hexahydrate
Total Parenteral Nutrition,trace elements
Total Parenteral Nutrition,parenteral nutrition solution w AND electrolytes
Total Parenteral Nutrition,fat emulsion
Total Parenteral Nutrition,parenteral nutrition solution
Total Parenteral Nutrition,chromic chloride hexahydrate
Total Parenteral Nutrition,trace elements
Merkel Cell Carcinoma,avelumab
Merkel Cell Carcinoma,pembrolizumab
Transient Ischemic Attack,clopidogrel
Transient Ischemic Attack,aspirin
Gender Dysphoria,spironolactone
Gender Dysphoria,estradiol
Gender Dysphoria,testosterone
Gender Dysphoria,progesterone
Gender Dysphoria,medroxyprogesterone
Gender Dysphoria,conjugated estrogens
Transurethral Prostatectomy,fosfomycin
Transurethral Prostatectomy,fosfomycin
Tumor Necrosis Factor Receptor Associated Periodic Syndrome,canakinumab
Head Injury,amantadine
Head Injury,risperidone
Traveler's Diarrhea,ciprofloxacin
Traveler's Diarrhea,loperamide
Traveler's Diarrhea,rifaximin
Traveler's Diarrhea,sulfamethoxazole AND trimethoprim
Traveler's Diarrhea,bismuth subsalicylate
Traveler's Diarrhea,ofloxacin
Traveler's Diarrhea,ciprofloxacin
Traveler's Diarrhea,loperamide
Traveler's Diarrhea,rifaximin
Traveler's Diarrhea,sulfamethoxazole AND trimethoprim
Traveler's Diarrhea,bismuth subsalicylate
Traveler's Diarrhea,ofloxacin
Whipworm Infection,mebendazole
Whipworm Infection,albendazole
Whipworm Infection,mebendazole
Whipworm Infection,albendazole
Prosthetic Heart Valves - Thrombosis Prophylaxis,aspirin
Prosthetic Heart Valves - Thrombosis Prophylaxis,warfarin
Prosthetic Heart Valves - Thrombosis Prophylaxis,dipyridamole
Trigeminal Neuralgia,carbamazepine
Trigeminal Neuralgia,gabapentin
Trigeminal Neuralgia,baclofen
Trigeminal Neuralgia,oxcarbazepine
Trigeminal Neuralgia,topiramate
Trigeminal Neuralgia,phenytoin
Bursitis,naproxen
Bursitis,prednisone
Bursitis,indomethacin
Bursitis,dexamethasone
Bursitis,cortisone
Bursitis,triamcinolone
Bursitis,betamethasone
Bursitis,trolamine salicylate
Bursitis,sulindac
Trophoblastic Disease,methotrexate
Trophoblastic Disease,dinoprostone
Trophoblastic Disease,dactinomycin
Trophoblastic Disease,methotrexate
Trophoblastic Disease,dinoprostone
Trophoblastic Disease,dactinomycin
Trypanosomiasis,pentamidine
Trypanosomiasis,benznidazole
Tuberous Sclerosis,everolimus
Tenosynovial Giant Cell Tumor,pexidartinib
Fallopian Tube Cancer,bevacizumab
Fallopian Tube Cancer,niraparib
Extrapulmonary Tuberculosis,prednisone
Extrapulmonary Tuberculosis,cycloserine
Extrapulmonary Tuberculosis,prednisone
Extrapulmonary Tuberculosis,cycloserine
Tuberous Sclerosis,everolimus
Tuberous Sclerosis,everolimus
Tumor Necrosis Factor Receptor Associated Periodic Syndrome,canakinumab
Osteosarcoma,methotrexate
Osteosarcoma,doxorubicin
Osteosarcoma,cyclophosphamide
Osteosarcoma,dactinomycin
Transurethral Prostatectomy,fosfomycin
Tympanostomy Tube Placement Surgery,ciprofloxacin
Tympanostomy Tube Placement Surgery,ciprofloxacin
Type 1 Diabetes,insulin glargine
Type 1 Diabetes,insulin lispro
Type 1 Diabetes,insulin aspart
Type 1 Diabetes,insulin regular
Type 1 Diabetes,insulin glulisine
Type 2 Diabetes,metformin
Type 2 Diabetes,glipizide
Type 2 Diabetes,glimepiride
Type 2 Diabetes,pioglitazone
Type 2 Diabetes,liraglutide
Type 2 Diabetes,sitagliptin
Type 2 Diabetes,metformin AND sitagliptin
Type 3c Diabetes,metformin
Aphthous Ulcer,triamcinolone
Aphthous Ulcer,dexamethasone
Aphthous Ulcer,benzocaine
Indigestion,omeprazole
Indigestion,ranitidine
Indigestion,famotidine
Indigestion,bismuth subsalicylate
Indigestion,aluminum hydroxide AND magnesium hydroxide AND simethicone
Indigestion,calcium carbonate
Indigestion,magnesium hydroxide
Hyperbilirubinemia,phenobarbital
Underactive Thyroid ,levothyroxine
Underactive Thyroid ,thyroid desiccated
Underactive Thyroid ,liothyronine
Underactive Thyroid ,liotrix
Schizophrenia,risperidone
Schizophrenia,clozapine
Schizophrenia,olanzapine
Schizophrenia,quetiapine
Schizophrenia,aripiprazole
Schizophrenia,chlorpromazine
Schizophrenia,paliperidone
Schizophrenia,ziprasidone
Schizophrenia,loxapine
Major Depressive Disorder,bupropion
Major Depressive Disorder,sertraline
Major Depressive Disorder,trazodone
Major Depressive Disorder,venlafaxine
Major Depressive Disorder,fluoxetine
Major Depressive Disorder,mirtazapine
Major Depressive Disorder,duloxetine
Major Depressive Disorder,escitalopram
Major Depressive Disorder,bupropion
Major Depressive Disorder,sertraline
Major Depressive Disorder,trazodone
Major Depressive Disorder,venlafaxine
Major Depressive Disorder,fluoxetine
Major Depressive Disorder,mirtazapine
Major Depressive Disorder,duloxetine
Major Depressive Disorder,escitalopram
Angina,aspirin
Angina,nitroglycerin
Angina,metoprolol
Angina,amlodipine
Angina,isosorbide mononitrate
Angina,isosorbide dinitrate
Angina,enoxaparin
Angina,ranolazine
Angina,atenolol
Angina,carvedilol
Angina,amlodipine AND atorvastatin
Urinary Frequency,oxybutynin
Urinary Frequency,tolterodine
Urinary Frequency,mirabegron
Urinary Frequency,solifenacin
Urinary Frequency,trospium
Urinary Frequency,darifenacin
Urinary Frequency,fesoterodine
Urinary Frequency,flavoxate
Urinary Frequency,onabotulinumtoxinA
Upper Respiratory Tract Infection,amoxicillin
Upper Respiratory Tract Infection,doxycycline
Upper Respiratory Tract Infection,azithromycin
Upper Respiratory Tract Infection,cephalexin
Upper Respiratory Tract Infection,clarithromycin
Upper Respiratory Tract Infection,amoxicillin AND clavulanate
Upper Respiratory Tract Infection,sulfamethoxazole AND trimethoprim
Upper Respiratory Tract Infection,cefuroxime
Upper Respiratory Tract Infection,erythromycin
Upper Respiratory Tract Infection,cefixime
Upper Respiratory Tract Infection,ampicillin
NauseaANDVomiting,ondansetron
NauseaANDVomiting,promethazine
NauseaANDVomiting,metoclopramide
NauseaANDVomiting,prochlorperazine
NauseaANDVomiting,meclizine
NauseaANDVomiting,lorazepam
NauseaANDVomiting,hydroxyzine
NauseaANDVomiting,diphenhydramine
NauseaANDVomiting,scopolamine
NauseaANDVomiting,dimenhydrinate
Alkylating Agent Cystitis,sodium bicarbonate
Alkylating Agent Cystitis,citric acid AND sodium citrate
Urinary Incontinence,oxybutynin
Urinary Incontinence,tolterodine
Urinary Incontinence,amitriptyline
Urinary Incontinence,mirabegron
Urinary Incontinence,solifenacin
Urinary Incontinence,hyoscyamine
Urinary Incontinence,trospium
Urinary Incontinence,duloxetine
Urinary Incontinence,fesoterodine
Urinary Incontinence,darifenacin
Upper Respiratory Tract Infection,amoxicillin
Upper Respiratory Tract Infection,doxycycline
Upper Respiratory Tract Infection,azithromycin
Upper Respiratory Tract Infection,cephalexin
Upper Respiratory Tract Infection,clarithromycin
Upper Respiratory Tract Infection,amoxicillin AND clavulanate
Upper Respiratory Tract Infection,sulfamethoxazole AND trimethoprim
Upper Respiratory Tract Infection,cefuroxime
Upper Respiratory Tract Infection,erythromycin
Upper Respiratory Tract Infection,cefixime
Upper Respiratory Tract Infection,ampicillin
Urinary Frequency,oxybutynin
Urinary Frequency,tolterodine
Urinary Frequency,mirabegron
Urinary Frequency,solifenacin
Urinary Frequency,trospium
Urinary Frequency,darifenacin
Urinary Frequency,fesoterodine
Urinary Frequency,flavoxate
Urinary Frequency,onabotulinumtoxinA
Urinary Incontinence,oxybutynin
Urinary Incontinence,tolterodine
Urinary Incontinence,amitriptyline
Urinary Incontinence,mirabegron
Urinary Incontinence,solifenacin
Urinary Incontinence,hyoscyamine
Urinary Incontinence,trospium
Urinary Incontinence,duloxetine
Urinary Incontinence,fesoterodine
Urinary Incontinence,darifenacin
Urinary Tract Infection,ciprofloxacin
Urinary Tract Infection,nitrofurantoin
Urinary Tract Infection,sulfamethoxazole AND trimethoprim
Urinary Tract Infection,amoxicillin
Urinary Tract Infection,doxycycline
Urinary Tract Infection,levofloxacin
Urinary Tract Infection,ceftriaxone
Urinary Tract Infection,amoxicillin AND clavulanate
Urinary Tract Infection,cefuroxime
Urinary Tract Infection,trimethoprim
Urinary Tract Infection,methenamine
Urinary Tract Infection,ampicillin
Urinary Tract Stones,tamsulosin
Urinary Tract Stones,allopurinol
Urinary Tract Stones,magnesium oxide
Urinary Tract Stones,citric acid AND potassium citrate
Urinary Tract Stones,citric acid AND sodium citrate
