disease,drug
Peritoneal Cancer,niraparib
Peritoneal Cancer,bevacizumab
Peritoneal Cancer,niraparib
Erectile Dysfunction,sildenafil
Erectile Dysfunction,tadalafil
Erectile Dysfunction,vardenafil
Erectile Dysfunction,alprostadil
Erectile Dysfunction,avanafil
Reflex Sympathetic Dystrophy Syndrome,gabapentin
Reflex Sympathetic Dystrophy Syndrome,trazodone
Reflex Sympathetic Dystrophy Syndrome,amitriptyline
Reflex Sympathetic Dystrophy Syndrome,nortriptyline
Reflex Sympathetic Dystrophy Syndrome,milnacipran
Reflex Sympathetic Dystrophy Syndrome,pregabalin
Reflex Sympathetic Dystrophy Syndrome,doxepin
Reflex Sympathetic Dystrophy Syndrome,carbamazepine
"Anemia, Sickle Cell",hydroxyurea
"Anemia, Sickle Cell",vitamin e
"Anemia, Sickle Cell",glutamine
"Anemia, Sickle Cell",crizanlizumab
"Anemia, Sickle Cell",hydroxyurea
"Anemia, Sickle Cell",vitamin e
"Anemia, Sickle Cell",glutamine
"Anemia, Sickle Cell",crizanlizumab
Sinusitis,amoxicillin
Sinusitis,prednisone
Sinusitis,amoxicillin / clavulanate
Sinusitis,cefdinir
Sinusitis,azithromycin
Sinusitis,levofloxacin
Sinusitis,cefuroxime
Sinusitis,clarithromycin
Sinusitis,ciprofloxacin
Sinusitis,clindamycin
Sinusitis,sulfamethoxazole / trimethoprim
Sinusitis,moxifloxacin
Sinusitis,amoxicillin
Sinusitis,prednisone
Sinusitis,amoxicillin / clavulanate
Sinusitis,cefdinir
Sinusitis,azithromycin
Sinusitis,levofloxacin
Sinusitis,cefuroxime
Sinusitis,clarithromycin
Sinusitis,ciprofloxacin
Sinusitis,clindamycin
Sinusitis,sulfamethoxazole / trimethoprim
Sinusitis,moxifloxacin
Sinusitis,amoxicillin
Sinusitis,prednisone
Sinusitis,amoxicillin / clavulanate
Sinusitis,cefdinir
Sinusitis,azithromycin
Sinusitis,levofloxacin
Sinusitis,cefuroxime
Sinusitis,clarithromycin
Sinusitis,ciprofloxacin
Sinusitis,clindamycin
Sinusitis,sulfamethoxazole / trimethoprim
Sinusitis,moxifloxacin
Sinusitis,amoxicillin
Sinusitis,prednisone
Sinusitis,amoxicillin / clavulanate
Sinusitis,cefdinir
Sinusitis,azithromycin
Sinusitis,levofloxacin
Sinusitis,cefuroxime
Sinusitis,clarithromycin
Sinusitis,ciprofloxacin
Sinusitis,clindamycin
Sinusitis,sulfamethoxazole / trimethoprim
Sinusitis,moxifloxacin
Basal Cell Carcinoma,fluorouracil
Basal Cell Carcinoma,imiquimod
Basal Cell Carcinoma,vismodegib
Basal Cell Carcinoma,sonidegib
Skin or Soft Tissue Infection,cephalexin
Skin or Soft Tissue Infection,clindamycin
Skin or Soft Tissue Infection,doxycycline
Skin or Soft Tissue Infection,amoxicillin
Skin or Soft Tissue Infection,ciprofloxacin
Skin or Soft Tissue Infection,amoxicillin / clavulanate
Skin or Soft Tissue Infection,minocycline
Skin or Soft Tissue Infection,azithromycin
Skin or Soft Tissue Infection,metronidazole
Skin or Soft Tissue Infection,clarithromycin
Skin or Soft Tissue Infection,dicloxacillin
Skin or Soft Tissue Infection,levofloxacin
Skin or Soft Tissue Infection,erythromycin
Skin or Soft Tissue Infection,cefdinir
Skin or Soft Tissue Infection,cephalexin
Skin or Soft Tissue Infection,clindamycin
Skin or Soft Tissue Infection,doxycycline
Skin or Soft Tissue Infection,amoxicillin
Skin or Soft Tissue Infection,ciprofloxacin
Skin or Soft Tissue Infection,amoxicillin / clavulanate
Skin or Soft Tissue Infection,minocycline
Skin or Soft Tissue Infection,azithromycin
Skin or Soft Tissue Infection,metronidazole
Skin or Soft Tissue Infection,clarithromycin
Skin or Soft Tissue Infection,dicloxacillin
Skin or Soft Tissue Infection,levofloxacin
Skin or Soft Tissue Infection,erythromycin
Skin or Soft Tissue Infection,cefdinir
Drowsiness (Hypersomnia),caffeine
Drowsiness (Hypersomnia),modafinil
Drowsiness (Hypersomnia),dextroamphetamine
Drowsiness (Hypersomnia),armodafinil
Insomnia,trazodone
Insomnia,zolpidem
Insomnia,temazepam
Insomnia,amitriptyline
Insomnia,lorazepam
Insomnia,clonazepam
Insomnia,mirtazapine
Insomnia,doxepin
Insomnia,quetiapine
Insomnia,eszopiclone
Insomnia,diphenhydramine
Insomnia,gabapentin
Insomnia,flurazepam
Back Pain,tramadol
Back Pain,ibuprofen
Back Pain,acetaminophen / hydrocodone
Back Pain,naproxen
Back Pain,diclofenac
Back Pain,duloxetine
Back Pain,aspirin
Back Pain,nabumetone
Facial Wrinkles,tazarotene
Facial Wrinkles,onabotulinumtoxinA
Facial Wrinkles,abobotulinumtoxinA
Facial Wrinkles,azficel-t
Facial Wrinkles,incobotulinumtoxinA
Skin or Soft Tissue Infection,cephalexin
Skin or Soft Tissue Infection,clindamycin
Skin or Soft Tissue Infection,doxycycline
Skin or Soft Tissue Infection,amoxicillin
Skin or Soft Tissue Infection,ciprofloxacin
Skin or Soft Tissue Infection,amoxicillin / clavulanate
Skin or Soft Tissue Infection,minocycline
Skin or Soft Tissue Infection,azithromycin
Skin or Soft Tissue Infection,metronidazole
Skin or Soft Tissue Infection,clarithromycin
Skin or Soft Tissue Infection,dicloxacillin
Skin or Soft Tissue Infection,levofloxacin
Skin or Soft Tissue Infection,erythromycin
Skin or Soft Tissue Infection,cefdinir
Soft Tissue Sarcoma,pazopanib
Soft Tissue Sarcoma,doxorubicin
Soft Tissue Sarcoma,methotrexate
Soft Tissue Sarcoma,trabectedin
Soft Tissue Sarcoma,olaratumab
Drowsiness (Hypersomnia),caffeine
Drowsiness (Hypersomnia),modafinil
Drowsiness (Hypersomnia),dextroamphetamine
Drowsiness (Hypersomnia),armodafinil
Overactive Bladder,darifenacin
Overactive Bladder,onabotulinumtoxinA
Dissociative Identity Disorder,sertraline
Dissociative Identity Disorder,venlafaxine
Dissociative Identity Disorder,fluoxetine
Dissociative Identity Disorder,citalopram
Celiac Disease,infliximab
Angina,aspirin
Angina,nitroglycerin
Angina,metoprolol
Angina,amlodipine
Angina,isosorbide mononitrate
Angina,isosorbide dinitrate
Angina,enoxaparin
Angina,ranolazine
Angina,atenolol
Angina,carvedilol
Angina,amlodipine / atorvastatin
Skin or Soft Tissue Infection,cephalexin
Skin or Soft Tissue Infection,clindamycin
Skin or Soft Tissue Infection,doxycycline
Skin or Soft Tissue Infection,amoxicillin
Skin or Soft Tissue Infection,ciprofloxacin
Skin or Soft Tissue Infection,amoxicillin / clavulanate
Skin or Soft Tissue Infection,minocycline
Skin or Soft Tissue Infection,azithromycin
Skin or Soft Tissue Infection,metronidazole
Skin or Soft Tissue Infection,clarithromycin
Skin or Soft Tissue Infection,dicloxacillin
Skin or Soft Tissue Infection,levofloxacin
Skin or Soft Tissue Infection,erythromycin
Skin or Soft Tissue Infection,cefdinir
Hyperekplexia,diazepam
Hyperekplexia,clonazepam
Hyperekplexia,divalproex sodium
Hyperekplexia,levetiracetam
Hyperekplexia,valproic acid
Nonalcoholic Fatty Liver Disease,ursodiol
Nonalcoholic Fatty Liver Disease,pioglitazone
Nonalcoholic Fatty Liver Disease,orlistat
Nonalcoholic Fatty Liver Disease,betaine
Nonalcoholic Fatty Liver Disease,rosiglitazone
Nonalcoholic Fatty Liver Disease,ursodiol
Nonalcoholic Fatty Liver Disease,pioglitazone
Nonalcoholic Fatty Liver Disease,orlistat
Nonalcoholic Fatty Liver Disease,betaine
Nonalcoholic Fatty Liver Disease,rosiglitazone
Hyperekplexia,diazepam
Hyperekplexia,clonazepam
Hyperekplexia,divalproex sodium
Hyperekplexia,levetiracetam
Hyperekplexia,valproic acid
Urinary Tract Stones,tamsulosin
Urinary Tract Stones,allopurinol
Urinary Tract Stones,magnesium oxide
Urinary Tract Stones,citric acid / potassium citrate
Urinary Tract Stones,citric acid / sodium citrate
Hemangioma,propranolol
Hemangioma,propranolol
Strep Throat (Streptococcal Pharyngitis),amoxicillin / clavulanate
Strep Throat (Streptococcal Pharyngitis),cefdinir
Strep Throat (Streptococcal Pharyngitis),clarithromycin
Strep Throat (Streptococcal Pharyngitis),erythromycin
Strep Throat (Streptococcal Pharyngitis),cefuroxime
Strep Throat (Streptococcal Pharyngitis),gemifloxacin
Strep Throat (Streptococcal Pharyngitis),amoxicillin / clavulanate
Strep Throat (Streptococcal Pharyngitis),cefdinir
Strep Throat (Streptococcal Pharyngitis),clarithromycin
Strep Throat (Streptococcal Pharyngitis),erythromycin
Strep Throat (Streptococcal Pharyngitis),cefuroxime
Strep Throat (Streptococcal Pharyngitis),gemifloxacin
Strep Throat (Streptococcal Pharyngitis),amoxicillin / clavulanate
Strep Throat (Streptococcal Pharyngitis),cefdinir
Strep Throat (Streptococcal Pharyngitis),clarithromycin
Strep Throat (Streptococcal Pharyngitis),erythromycin
Strep Throat (Streptococcal Pharyngitis),cefuroxime
Strep Throat (Streptococcal Pharyngitis),gemifloxacin
Ischemic Stroke,clopidogrel
Ischemic Stroke,aspirin
Ischemic Stroke,alteplase
Ischemic Stroke,nimodipine
Ischemic Stroke,clopidogrel
Ischemic Stroke,aspirin
Ischemic Stroke,alteplase
Ischemic Stroke,nimodipine
Warts,salicylic acid
Warts,fluorouracil
Warts,silver nitrate
Warts,cantharidin
Reflex Sympathetic Dystrophy Syndrome,gabapentin
Reflex Sympathetic Dystrophy Syndrome,trazodone
Reflex Sympathetic Dystrophy Syndrome,amitriptyline
Reflex Sympathetic Dystrophy Syndrome,nortriptyline
Reflex Sympathetic Dystrophy Syndrome,milnacipran
Reflex Sympathetic Dystrophy Syndrome,pregabalin
Reflex Sympathetic Dystrophy Syndrome,doxepin
Reflex Sympathetic Dystrophy Syndrome,carbamazepine
Hyperhidrosis,oxybutynin
Hyperhidrosis,aluminum chloride hexahydrate
Hyperhidrosis,clonidine
Hyperhidrosis,terazosin
Hyperhidrosis,benztropine
Hyperhidrosis,gabapentin
Hyperhidrosis,amitriptyline
Hyperhidrosis,glycopyrronium
Hyperhidrosis,onabotulinumtoxinA
Otitis Externa,hydrocortisone / neomycin / polymyxin b
Otitis Externa,ciprofloxacin / dexamethasone
Otitis Externa,acetic acid
Otitis Externa,acetic acid / hydrocortisone
Otitis Externa,ceftazidime
Otitis Externa,acetic acid / aluminum acetate
Otitis Externa,colistin sulfate / hydrocortisone / neomycin / thonzonium bromide
Insulin Resistance Syndrome (Metabolic Syndrome),metformin
Insulin Resistance Syndrome (Metabolic Syndrome),insulin regular
Chronic Fatigue Syndrome,modafinil
Chronic Fatigue Syndrome,duloxetine
Chronic Fatigue Syndrome,lisdexamfetamine
Chronic Fatigue Syndrome,amantadine
Chronic Fatigue Syndrome,armodafinil
Mitral Valve Prolapse,atenolol
Mitral Valve Prolapse,metoprolol
Mitral Valve Prolapse,propranolol
Mitral Valve Prolapse,bisoprolol
Mitral Valve Prolapse,nebivolol
Mitral Valve Prolapse,nadolol
Mitral Valve Prolapse,labetalol
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Testicular Cancer,cisplatin
Testicular Cancer,etoposide
Testicular Cancer,bleomycin
Testicular Cancer,cyclophosphamide
Testicular Cancer,dactinomycin
Testicular Cancer,ifosfamide
Testicular Cancer,vinblastine
Deep Vein Thrombosis,enoxaparin
Deep Vein Thrombosis,rivaroxaban
Deep Vein Thrombosis,heparin
Deep Vein Thrombosis,apixaban
Deep Vein Thrombosis,dabigatran
Deep Vein Thrombosis,fondaparinux
Deep Vein Thrombosis,edoxaban
Deep Vein Thrombosis,urokinase
Thrombotic/Thromboembolic Disorder,heparin
Thrombotic/Thromboembolic Disorder,argatroban
Thrombotic/Thromboembolic Disorder,alteplase
Thrombotic/Thromboembolic Disorder,urokinase
Vaginal Yeast Infection,fluconazole
Vaginal Yeast Infection,clotrimazole
Vaginal Yeast Infection,nystatin
Vaginal Yeast Infection,miconazole
Vaginal Yeast Infection,terconazole
Vaginal Yeast Infection,ketoconazole
Vaginal Yeast Infection,itraconazole
Vaginal Yeast Infection,tioconazole
Vaginal Yeast Infection,boric acid
Oral Thrush,nystatin
Oral Thrush,fluconazole
Oral Thrush,clotrimazole
Oral Thrush,miconazole
Oral Thrush,gentian violet
Oral Thrush,ketoconazole
Oral Thrush,itraconazole
Oral Thrush,miconazole
Oral Thrush,amphotericin b
Oral Thrush,posaconazole
Vaginal Yeast Infection,fluconazole
Vaginal Yeast Infection,clotrimazole
Vaginal Yeast Infection,nystatin
Vaginal Yeast Infection,miconazole
Vaginal Yeast Infection,terconazole
Vaginal Yeast Infection,ketoconazole
Vaginal Yeast Infection,itraconazole
Vaginal Yeast Infection,tioconazole
Vaginal Yeast Infection,boric acid
Tinea Barbae,griseofulvin
Tinea Capitis,terbinafine
Tinea Capitis,griseofulvin
Tinea Capitis,itraconazole
Tinea Corporis,betamethasone / clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Tinea Corporis,betamethasone / clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Tinea Cruris,betamethasone / clotrimazole
Tinea Cruris,ketoconazole
Tinea Cruris,clotrimazole
Tinea Cruris,econazole
Tinea Cruris,fluconazole
Tinea Cruris,terbinafine
Tinea Cruris,miconazole
Tinea Cruris,terbinafine
Tinea Cruris,tolnaftate
Tinea Cruris,ciclopirox
Tinea Cruris,griseofulvin
Tinea Cruris,clioquinol
Tinea Corporis,betamethasone / clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Tinea Pedis,clotrimazole
Tinea Pedis,ketoconazole
Tinea Pedis,terbinafine
Tinea Pedis,econazole
Tinea Pedis,terbinafine
Tinea Pedis,betamethasone / clotrimazole
Tinea Pedis,tolnaftate
Tinea Pedis,ciclopirox
Tinea Pedis,miconazole
Tinea Pedis,griseofulvin
Tinea Cruris,betamethasone / clotrimazole
Tinea Cruris,ketoconazole
Tinea Cruris,clotrimazole
Tinea Cruris,econazole
Tinea Cruris,fluconazole
Tinea Cruris,terbinafine
Tinea Cruris,miconazole
Tinea Cruris,terbinafine
Tinea Cruris,tolnaftate
Tinea Cruris,ciclopirox
Tinea Cruris,griseofulvin
Tinea Cruris,clioquinol
Tinea Capitis,terbinafine
Tinea Capitis,griseofulvin
Tinea Capitis,itraconazole
Tinea Pedis,clotrimazole
Tinea Pedis,ketoconazole
Tinea Pedis,terbinafine
Tinea Pedis,econazole
Tinea Pedis,terbinafine
Tinea Pedis,betamethasone / clotrimazole
Tinea Pedis,tolnaftate
Tinea Pedis,ciclopirox
Tinea Pedis,miconazole
Tinea Pedis,griseofulvin
Onychomycosis,undecylenic acid
Tinea Corporis,betamethasone / clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Temporomandibular Joint Disorder,cyclobenzaprine
Temporomandibular Joint Disorder,diazepam
Temporomandibular Joint Disorder,baclofen
Temporomandibular Joint Disorder,ibuprofen
Temporomandibular Joint Disorder,clonazepam
Temporomandibular Joint Disorder,piroxicam
Dental Abscess,amoxicillin
Dental Abscess,metronidazole
Dental Abscess,clarithromycin
Dental Abscess,erythromycin
Prosthetic Heart Valves - Thrombosis Prophylaxis,aspirin
Prosthetic Heart Valves - Thrombosis Prophylaxis,warfarin
Prosthetic Heart Valves - Thrombosis Prophylaxis,dipyridamole
Bursitis,naproxen
Bursitis,prednisone
Bursitis,indomethacin
Bursitis,dexamethasone
Bursitis,cortisone
Bursitis,triamcinolone
Bursitis,betamethasone
Bursitis,trolamine salicylate
Bursitis,sulindac
Trophoblastic Disease,methotrexate
Trophoblastic Disease,dinoprostone
Trophoblastic Disease,dactinomycin
Trophoblastic Disease,methotrexate
Trophoblastic Disease,dinoprostone
Trophoblastic Disease,dactinomycin
"Tuberculosis, Extrapulmonary",prednisone
"Tuberculosis, Extrapulmonary",cycloserine
"Tuberculosis, Extrapulmonary",prednisone
"Tuberculosis, Extrapulmonary",cycloserine
Osteosarcoma,methotrexate
Osteosarcoma,doxorubicin
Osteosarcoma,cyclophosphamide
Osteosarcoma,dactinomycin
Hyperbilirubinemia,phenobarbital
Schizophrenia,risperidone
Schizophrenia,clozapine
Schizophrenia,olanzapine
Schizophrenia,quetiapine
Schizophrenia,aripiprazole
Schizophrenia,chlorpromazine
Schizophrenia,paliperidone
Schizophrenia,ziprasidone
Schizophrenia,loxapine
Major Depressive Disorder,bupropion
Major Depressive Disorder,sertraline
Major Depressive Disorder,trazodone
Major Depressive Disorder,venlafaxine
Major Depressive Disorder,fluoxetine
Major Depressive Disorder,mirtazapine
Major Depressive Disorder,duloxetine
Major Depressive Disorder,escitalopram
Major Depressive Disorder,bupropion
Major Depressive Disorder,sertraline
Major Depressive Disorder,trazodone
Major Depressive Disorder,venlafaxine
Major Depressive Disorder,fluoxetine
Major Depressive Disorder,mirtazapine
Major Depressive Disorder,duloxetine
Major Depressive Disorder,escitalopram
Angina,aspirin
Angina,nitroglycerin
Angina,metoprolol
Angina,amlodipine
Angina,isosorbide mononitrate
Angina,isosorbide dinitrate
Angina,enoxaparin
Angina,ranolazine
Angina,atenolol
Angina,carvedilol
Angina,amlodipine / atorvastatin
Alkylating Agent Cystitis,sodium bicarbonate
Alkylating Agent Cystitis,citric acid / sodium citrate
Urinary Incontinence,oxybutynin
Urinary Incontinence,tolterodine
Urinary Incontinence,amitriptyline
Urinary Incontinence,mirabegron
Urinary Incontinence,solifenacin
Urinary Incontinence,hyoscyamine
Urinary Incontinence,trospium
Urinary Incontinence,duloxetine
Urinary Incontinence,fesoterodine
Urinary Incontinence,darifenacin
Urinary Incontinence,oxybutynin
Urinary Incontinence,tolterodine
Urinary Incontinence,amitriptyline
Urinary Incontinence,mirabegron
Urinary Incontinence,solifenacin
Urinary Incontinence,hyoscyamine
Urinary Incontinence,trospium
Urinary Incontinence,duloxetine
Urinary Incontinence,fesoterodine
Urinary Incontinence,darifenacin
Urinary Tract Infection,ciprofloxacin
Urinary Tract Infection,nitrofurantoin
Urinary Tract Infection,sulfamethoxazole / trimethoprim
Urinary Tract Infection,amoxicillin
Urinary Tract Infection,doxycycline
Urinary Tract Infection,levofloxacin
Urinary Tract Infection,ceftriaxone
Urinary Tract Infection,amoxicillin / clavulanate
Urinary Tract Infection,cefuroxime
Urinary Tract Infection,trimethoprim
Urinary Tract Infection,methenamine
Urinary Tract Infection,ampicillin
Urinary Tract Stones,tamsulosin
